sales,order_date,product,customer,country,region,employee,category,weekday,month,quarter,semester
666.74,2003-11-23,Men's Sneakers,Nebula Innovations,Spain,Europa,Laura Adams,Footwear,Sunday,November,Q4,2nd sem.
257.61,2003-11-23,Smartphone Beta,Infinity Solutions,France,Europa,Sandra Anderson,Mobile Devices,Sunday,November,Q4,2nd sem.
742.61,2003-11-23,Dumbbell Set,Tech Trends,Spain,Europa,Laura Adams,Fitness Equipment,Sunday,November,Q4,2nd sem.
640.76,2003-11-23,Leather Office Chair,Pinnacle Tech,Brazil,América,Laura Adams,Office Furniture,Sunday,November,Q4,2nd sem.
261.26,2003-11-23,Fitness Tracker,Future Gadgets,Germany,Europa,Linda Miller,Wearables,Sunday,November,Q4,2nd sem.
113.1,2003-11-23,Leather Office Chair,SysTech Ltd.,Italy,Europa,Linda Miller,Office Furniture,Sunday,November,Q4,2nd sem.
462.17,2003-11-23,Wall Art,Infinity Solutions,India,Asia,Sandra Anderson,Home Decor,Sunday,November,Q4,2nd sem.
819.49,2003-11-23,Tablet Beta,Infinity Solutions,Kenya,África,William Wilson,Mobile Devices,Sunday,November,Q4,2nd sem.
852.43,2003-11-24,Stainless Steel Water Bottle,Infinity Solutions,Japan,Asia,Patricia Brown,Outdoor Gear,Monday,November,Q4,2nd sem.
616.58,2003-11-24,Fitness Tracker,SysTech Ltd.,South Africa,África,Patricia Brown,Wearables,Monday,November,Q4,2nd sem.
826.99,2003-11-24,Noise Cancelling Headphones,Tech Trends,Canada,América,Joseph Taylor,Audio Equipment,Monday,November,Q4,2nd sem.
939.55,2003-11-24,Landscape Painting,Pioneer Tech,India,Asia,Patricia Brown,Art,Monday,November,Q4,2nd sem.
190.77,2003-11-24,Leather Office Chair,Pioneer Tech,Canada,América,Patricia Brown,Office Furniture,Monday,November,Q4,2nd sem.
532.69,2003-11-24,Men's Sneakers,Gadget Galaxy,India,Asia,Laura Adams,Footwear,Monday,November,Q4,2nd sem.
345.99,2003-11-24,Sculpture,Nebula Innovations,Egypt,África,Robert Johnson,Art,Monday,November,Q4,2nd sem.
983.79,2003-11-24,Video Game Controller,Tech Trends,Canada,América,Sarah Moore,Video Games,Monday,November,Q4,2nd sem.
594.71,2003-11-24,Tablet Beta,Innovate Unlimited,Italy,Europa,Robert Johnson,Mobile Devices,Monday,November,Q4,2nd sem.
204.77,2003-11-25,Notebook Basic,SysTech Ltd.,Germany,Europa,Michael Davis,Computers,Tuesday,November,Q4,2nd sem.
611.14,2003-11-25,Wristwatch,Nebula Innovations,Mexico,América,Michael Davis,Fashion Accessories,Tuesday,November,Q4,2nd sem.
517.34,2003-11-25,Sculpture,Infinity Solutions,South Korea,Asia,Joseph Taylor,Art,Tuesday,November,Q4,2nd sem.
153.28,2003-11-26,Camping Tent,Infinity Solutions,Japan,Asia,Laura Adams,Outdoor Gear,Wednesday,November,Q4,2nd sem.
940.95,2003-11-26,Virtual Reality Headset,NextGen Innovators,Nigeria,África,Patricia Brown,Electronics,Wednesday,November,Q4,2nd sem.
751.3,2003-11-26,Wristwatch,Pinnacle Tech,Spain,Europa,Michael Davis,Fashion Accessories,Wednesday,November,Q4,2nd sem.
537.56,2003-11-27,Decorative Throw Pillow,Elite Tech,Canada,América,Michael Davis,Home Decor,Thursday,November,Q4,2nd sem.
893.12,2003-11-27,Tablet Alpha,SysTech Ltd.,Canada,América,Michael Davis,Mobile Devices,Thursday,November,Q4,2nd sem.
864.9,2003-11-27,Science Fiction Novel,Pioneer Tech,Japan,Asia,Laura Adams,Books,Thursday,November,Q4,2nd sem.
767.73,2003-11-27,Hiking Boots,Tech Trends,South Korea,Asia,Patricia Brown,Outdoor Gear,Thursday,November,Q4,2nd sem.
857.51,2003-11-27,Science Fiction Novel,Ultra Tech,Brazil,América,Joseph Taylor,Books,Thursday,November,Q4,2nd sem.
312.67,2003-11-27,External Hard Drive,Future Gadgets,France,Europa,Sandra Anderson,Storage Devices,Thursday,November,Q4,2nd sem.
624.89,2003-11-27,Desktop Alpha,Pioneer Tech,South Africa,África,Joseph Taylor,Computers,Thursday,November,Q4,2nd sem.
582.37,2003-11-27,Desktop Alpha,Gadget Galaxy,Nigeria,África,Sarah Moore,Computers,Thursday,November,Q4,2nd sem.
310.21,2003-11-27,4K Television,Elite Tech,Brazil,América,Sarah Moore,Home Electronics,Thursday,November,Q4,2nd sem.
601.54,2003-11-27,Leather Office Chair,Reboot IT,India,Asia,Patricia Brown,Office Furniture,Thursday,November,Q4,2nd sem.
212.35,2003-11-28,Microwave Oven,Infinity Solutions,Egypt,África,Sarah Moore,Kitchen Appliances,Friday,November,Q4,2nd sem.
29.19,2003-11-28,Desktop Beta,Infinity Solutions,Mexico,América,William Wilson,Computers,Friday,November,Q4,2nd sem.
694.19,2003-11-29,Wristwatch,Pioneer Tech,USA,América,Patricia Brown,Fashion Accessories,Saturday,November,Q4,2nd sem.
138.24,2003-11-29,Microwave Oven,NextGen Innovators,Italy,Europa,Robert Johnson,Kitchen Appliances,Saturday,November,Q4,2nd sem.
835.28,2003-11-29,Yoga Mat,Ultra Tech,South Korea,Asia,Robert Johnson,Fitness Equipment,Saturday,November,Q4,2nd sem.
88.51,2003-11-30,Espresso Machine,Future Gadgets,Kenya,África,Michael Davis,Kitchen Appliances,Sunday,November,Q4,2nd sem.
158.97,2003-11-30,Wristwatch,SysTech Ltd.,Egypt,África,Robert Johnson,Fashion Accessories,Sunday,November,Q4,2nd sem.
379.78,2003-11-30,Leather Office Chair,Reboot IT,Brazil,América,Linda Miller,Office Furniture,Sunday,November,Q4,2nd sem.
319.27,2003-11-30,LED Desk Lamp,Elite Tech,Egypt,África,Joseph Taylor,Lighting,Sunday,November,Q4,2nd sem.
171.64,2003-11-30,Smart Watch,Future Gadgets,France,Europa,William Wilson,Wearables,Sunday,November,Q4,2nd sem.
842.57,2003-11-30,Tablet Alpha,Elite Tech,Canada,América,Joseph Taylor,Mobile Devices,Sunday,November,Q4,2nd sem.
183.41,2003-11-30,Camping Tent,Innovate Unlimited,Italy,Europa,Michael Davis,Outdoor Gear,Sunday,November,Q4,2nd sem.
86.61,2003-11-30,External Hard Drive,Future Gadgets,Egypt,África,Patricia Brown,Storage Devices,Sunday,November,Q4,2nd sem.
423.86,2003-11-30,LED Desk Lamp,NextGen Innovators,Germany,Europa,Laura Adams,Lighting,Sunday,November,Q4,2nd sem.
767.52,2003-11-30,Acoustic Piano,Ultra Tech,Spain,Europa,Patricia Brown,Musical Instruments,Sunday,November,Q4,2nd sem.
625.18,2003-12-01,Video Game Controller,Innovate Unlimited,China,Asia,Linda Miller,Video Games,Monday,December,Q4,2nd sem.
17.71,2003-12-01,External Hard Drive,Infinity Solutions,France,Europa,Patricia Brown,Storage Devices,Monday,December,Q4,2nd sem.
87.37,2003-12-01,Stainless Steel Water Bottle,Gadget Galaxy,USA,América,John Smith,Outdoor Gear,Monday,December,Q4,2nd sem.
19.3,2003-12-01,Decorative Throw Pillow,Elite Tech,India,Asia,William Wilson,Home Decor,Monday,December,Q4,2nd sem.
589.26,2003-12-02,Yoga Mat,Global Corp,France,Europa,Laura Adams,Fitness Equipment,Tuesday,December,Q4,2nd sem.
501.93,2003-12-02,Sunglasses,Reboot IT,USA,América,Sandra Anderson,Fashion Accessories,Tuesday,December,Q4,2nd sem.
717.65,2003-12-03,Smart Watch,Tech Trends,USA,América,Robert Johnson,Wearables,Wednesday,December,Q4,2nd sem.
421,2003-12-03,USB Keyboard,Innovate Unlimited,Germany,Europa,Sarah Moore,Computer Accessories,Wednesday,December,Q4,2nd sem.
34.36,2003-12-03,Women's Sandals,Reboot IT,Brazil,América,John Smith,Footwear,Wednesday,December,Q4,2nd sem.
565.74,2003-12-03,Notebook Professional,Nebula Innovations,Spain,Europa,Linda Miller,Computers,Wednesday,December,Q4,2nd sem.
55.3,2003-12-03,Landscape Painting,Gadget Galaxy,France,Europa,Linda Miller,Art,Wednesday,December,Q4,2nd sem.
184.56,2003-12-04,Smartphone Beta,Innovate Unlimited,Kenya,África,Robert Johnson,Mobile Devices,Thursday,December,Q4,2nd sem.
108.77,2003-12-04,Bluetooth Speaker,Innovate Unlimited,Nigeria,África,Joseph Taylor,Audio Equipment,Thursday,December,Q4,2nd sem.
306.89,2003-12-04,Monitor HD,Pioneer Tech,South Africa,África,Joseph Taylor,Monitors,Thursday,December,Q4,2nd sem.
577.99,2003-12-04,Smartphone Alpha,NextGen Innovators,Nigeria,África,Linda Miller,Mobile Devices,Thursday,December,Q4,2nd sem.
232.62,2003-12-04,Fitness Tracker,Tech Trends,Italy,Europa,Joseph Taylor,Wearables,Thursday,December,Q4,2nd sem.
236.03,2003-12-04,Pet Bed,Ultra Tech,Nigeria,África,Sandra Anderson,Pet Supplies,Thursday,December,Q4,2nd sem.
913,2003-12-04,Microwave Oven,Infinity Solutions,India,Asia,John Smith,Kitchen Appliances,Thursday,December,Q4,2nd sem.
763.03,2003-12-04,Camping Tent,Pinnacle Tech,Spain,Europa,John Smith,Outdoor Gear,Thursday,December,Q4,2nd sem.
360.11,2003-12-04,Landscape Painting,Innovate Unlimited,India,Asia,Michael Davis,Art,Thursday,December,Q4,2nd sem.
616.02,2003-12-04,Hiking Boots,Pioneer Tech,South Korea,Asia,Linda Miller,Outdoor Gear,Thursday,December,Q4,2nd sem.
541.35,2003-12-05,Pet Bed,Elite Tech,Germany,Europa,Sarah Moore,Pet Supplies,Friday,December,Q4,2nd sem.
401.18,2003-12-05,Wristwatch,Ultra Tech,Nigeria,África,Sandra Anderson,Fashion Accessories,Friday,December,Q4,2nd sem.
350.92,2003-12-05,Microwave Oven,Elite Tech,Italy,Europa,Robert Johnson,Kitchen Appliances,Friday,December,Q4,2nd sem.
898.8,2003-12-05,Notebook Basic,Reboot IT,China,Asia,John Smith,Computers,Friday,December,Q4,2nd sem.
905.86,2003-12-05,Solid State Drive,Pioneer Tech,Japan,Asia,Joseph Taylor,Storage Devices,Friday,December,Q4,2nd sem.
514.89,2003-12-05,Wireless Mouse,SysTech Ltd.,Kenya,África,Linda Miller,Computer Accessories,Friday,December,Q4,2nd sem.
736.7,2003-12-05,Fitness Tracker,Nebula Innovations,Spain,Europa,Linda Miller,Wearables,Friday,December,Q4,2nd sem.
699.4,2003-12-05,Sunglasses,Nebula Innovations,Nigeria,África,Robert Johnson,Fashion Accessories,Friday,December,Q4,2nd sem.
362.35,2003-12-05,USB Keyboard,NextGen Innovators,South Africa,África,Robert Johnson,Computer Accessories,Friday,December,Q4,2nd sem.
533.39,2003-12-05,Pet Bed,Nebula Innovations,Nigeria,África,William Wilson,Pet Supplies,Friday,December,Q4,2nd sem.
810.85,2003-12-05,Science Fiction Novel,Global Corp,South Africa,África,Sarah Moore,Books,Friday,December,Q4,2nd sem.
998.55,2003-12-06,Solid State Drive,NextGen Innovators,Italy,Europa,John Smith,Storage Devices,Saturday,December,Q4,2nd sem.
823.55,2003-12-07,Monitor 4K,Global Corp,South Africa,África,Joseph Taylor,Monitors,Sunday,December,Q4,2nd sem.
535.11,2003-12-07,Landscape Painting,Gadget Galaxy,Japan,Asia,William Wilson,Art,Sunday,December,Q4,2nd sem.
566.47,2003-12-07,Landscape Painting,Infinity Solutions,Germany,Europa,John Smith,Art,Sunday,December,Q4,2nd sem.
897.87,2003-12-07,Wristwatch,Gadget Galaxy,India,Asia,Michael Davis,Fashion Accessories,Sunday,December,Q4,2nd sem.
866.2,2003-12-07,LED Desk Lamp,Nebula Innovations,Kenya,África,Michael Davis,Lighting,Sunday,December,Q4,2nd sem.
246.94,2003-12-08,4K Television,Innovate Unlimited,India,Asia,Linda Miller,Home Electronics,Monday,December,Q4,2nd sem.
496.28,2003-12-08,Gaming Console,Ultra Tech,Germany,Europa,Michael Davis,Video Games,Monday,December,Q4,2nd sem.
313.52,2003-12-09,Hiking Boots,Tech Pioneers,France,Europa,Patricia Brown,Outdoor Gear,Tuesday,December,Q4,2nd sem.
793.02,2003-12-09,Wireless Mouse,Pioneer Tech,Nigeria,África,Linda Miller,Computer Accessories,Tuesday,December,Q4,2nd sem.
33.13,2003-12-09,Smartphone Alpha,Infinity Solutions,Kenya,África,Patricia Brown,Mobile Devices,Tuesday,December,Q4,2nd sem.
185.13,2003-12-09,Leather Office Chair,Tech Pioneers,Kenya,África,Joseph Taylor,Office Furniture,Tuesday,December,Q4,2nd sem.
198.79,2003-12-10,Monitor 4K,Tech Pioneers,Egypt,África,Robert Johnson,Monitors,Wednesday,December,Q4,2nd sem.
751.3,2003-12-10,Solid State Drive,Elite Tech,France,Europa,William Wilson,Storage Devices,Wednesday,December,Q4,2nd sem.
758.19,2003-12-10,Drone with Camera,Nebula Innovations,France,Europa,Sandra Anderson,Electronics,Wednesday,December,Q4,2nd sem.
641,2003-12-10,Fitness Tracker,Innovate Unlimited,China,Asia,Robert Johnson,Wearables,Wednesday,December,Q4,2nd sem.
811.68,2003-12-10,Wristwatch,Infinity Solutions,Nigeria,África,Michael Davis,Fashion Accessories,Wednesday,December,Q4,2nd sem.
338.18,2003-12-10,Men's Sneakers,Tech Pioneers,France,Europa,Patricia Brown,Footwear,Wednesday,December,Q4,2nd sem.
845.66,2003-12-11,Women's Sandals,Pioneer Tech,India,Asia,John Smith,Footwear,Thursday,December,Q4,2nd sem.
439.04,2003-12-11,Children's Backpack,Elite Tech,Canada,América,Patricia Brown,School Supplies,Thursday,December,Q4,2nd sem.
637.17,2003-12-11,Desktop Alpha,Elite Tech,India,Asia,Linda Miller,Computers,Thursday,December,Q4,2nd sem.
785.23,2003-12-11,Women's Sandals,Ultra Tech,Italy,Europa,Laura Adams,Footwear,Thursday,December,Q4,2nd sem.
577.1,2003-12-11,Espresso Machine,Tech Pioneers,Mexico,América,Robert Johnson,Kitchen Appliances,Thursday,December,Q4,2nd sem.
706.01,2003-12-11,Noise Cancelling Headphones,Infinity Solutions,Canada,América,Laura Adams,Audio Equipment,Thursday,December,Q4,2nd sem.
832.19,2003-12-12,Noise Cancelling Headphones,Gadget Galaxy,Italy,Europa,Michael Davis,Audio Equipment,Friday,December,Q4,2nd sem.
892.75,2003-12-12,Women's Sandals,Global Corp,South Africa,África,Sarah Moore,Footwear,Friday,December,Q4,2nd sem.
502.42,2003-12-12,Tablet Alpha,Global Corp,Germany,Europa,Robert Johnson,Mobile Devices,Friday,December,Q4,2nd sem.
591.96,2003-12-12,Pet Bed,Global Corp,Egypt,África,Michael Davis,Pet Supplies,Friday,December,Q4,2nd sem.
67.41,2003-12-13,Desktop Alpha,Reboot IT,Spain,Europa,William Wilson,Computers,Saturday,December,Q4,2nd sem.
672.84,2003-12-13,Monitor 4K,Nebula Innovations,USA,América,William Wilson,Monitors,Saturday,December,Q4,2nd sem.
520.14,2003-12-13,Bluetooth Speaker,NextGen Innovators,Nigeria,África,Patricia Brown,Audio Equipment,Saturday,December,Q4,2nd sem.
327.65,2003-12-13,Fitness Tracker,Ultra Tech,Italy,Europa,William Wilson,Wearables,Saturday,December,Q4,2nd sem.
481.23,2003-12-13,LED Desk Lamp,Global Corp,Kenya,África,Joseph Taylor,Lighting,Saturday,December,Q4,2nd sem.
6.48,2003-12-13,Smartphone Alpha,Reboot IT,Italy,Europa,Laura Adams,Mobile Devices,Saturday,December,Q4,2nd sem.
251.68,2003-12-13,Espresso Machine,Pinnacle Tech,Brazil,América,Joseph Taylor,Kitchen Appliances,Saturday,December,Q4,2nd sem.
811.75,2003-12-13,Children's Backpack,Pioneer Tech,Canada,América,Robert Johnson,School Supplies,Saturday,December,Q4,2nd sem.
26.76,2003-12-13,Solid State Drive,Tech Trends,Mexico,América,Sarah Moore,Storage Devices,Saturday,December,Q4,2nd sem.
180.89,2003-12-13,Men's Sneakers,Innovate Unlimited,India,Asia,Laura Adams,Footwear,Saturday,December,Q4,2nd sem.
879.64,2003-12-13,Desktop Alpha,Ultra Tech,Italy,Europa,Joseph Taylor,Computers,Saturday,December,Q4,2nd sem.
643.96,2003-12-13,Children's Backpack,Tech Trends,France,Europa,Sarah Moore,School Supplies,Saturday,December,Q4,2nd sem.
482.72,2003-12-13,LED Desk Lamp,Reboot IT,Nigeria,África,Sandra Anderson,Lighting,Saturday,December,Q4,2nd sem.
328.97,2003-12-14,USB Keyboard,Reboot IT,Kenya,África,Linda Miller,Computer Accessories,Sunday,December,Q4,2nd sem.
100.78,2003-12-14,Leather Office Chair,Future Gadgets,Kenya,África,Michael Davis,Office Furniture,Sunday,December,Q4,2nd sem.
724.57,2003-12-14,Science Fiction Novel,Gadget Galaxy,Spain,Europa,Patricia Brown,Books,Sunday,December,Q4,2nd sem.
857.48,2003-12-14,Men's Sneakers,Reboot IT,Kenya,África,Linda Miller,Footwear,Sunday,December,Q4,2nd sem.
220.01,2003-12-14,Monitor HD,Elite Tech,Egypt,África,Linda Miller,Monitors,Sunday,December,Q4,2nd sem.
899.71,2003-12-14,Smartphone Beta,Tech Trends,South Africa,África,John Smith,Mobile Devices,Sunday,December,Q4,2nd sem.
95.89,2003-12-14,Streaming Media Player,Tech Pioneers,China,Asia,Robert Johnson,Home Electronics,Sunday,December,Q4,2nd sem.
66.62,2003-12-15,Tablet Alpha,Nebula Innovations,India,Asia,Sandra Anderson,Mobile Devices,Monday,December,Q4,2nd sem.
482.4,2003-12-15,Desktop Alpha,Nebula Innovations,South Africa,África,Sandra Anderson,Computers,Monday,December,Q4,2nd sem.
513.77,2003-12-15,Tablet Alpha,Tech Trends,Kenya,África,Patricia Brown,Mobile Devices,Monday,December,Q4,2nd sem.
873.95,2003-12-15,Espresso Machine,Pinnacle Tech,Spain,Europa,William Wilson,Kitchen Appliances,Monday,December,Q4,2nd sem.
847.74,2003-12-15,Streaming Media Player,Pioneer Tech,Brazil,América,Sandra Anderson,Home Electronics,Monday,December,Q4,2nd sem.
520.7,2003-12-16,External Hard Drive,Tech Pioneers,Kenya,África,Joseph Taylor,Storage Devices,Tuesday,December,Q4,2nd sem.
649.8,2003-12-17,USB Keyboard,Nebula Innovations,Japan,Asia,Michael Davis,Computer Accessories,Wednesday,December,Q4,2nd sem.
193.93,2003-12-17,Drone with Camera,Tech Trends,South Korea,Asia,Laura Adams,Electronics,Wednesday,December,Q4,2nd sem.
832.93,2003-12-18,Gaming Console,NextGen Innovators,Mexico,América,Michael Davis,Video Games,Thursday,December,Q4,2nd sem.
304.79,2003-12-18,Camping Tent,Pioneer Tech,Kenya,África,Sandra Anderson,Outdoor Gear,Thursday,December,Q4,2nd sem.
306.19,2003-12-18,Leather Office Chair,NextGen Innovators,Nigeria,África,Sandra Anderson,Office Furniture,Thursday,December,Q4,2nd sem.
927.06,2003-12-18,Bluetooth Speaker,Tech Pioneers,Japan,Asia,Robert Johnson,Audio Equipment,Thursday,December,Q4,2nd sem.
734.2,2003-12-18,Science Fiction Novel,SysTech Ltd.,India,Asia,Patricia Brown,Books,Thursday,December,Q4,2nd sem.
606.95,2003-12-18,Monitor 4K,Tech Pioneers,South Africa,África,John Smith,Monitors,Thursday,December,Q4,2nd sem.
551.25,2003-12-18,Solid State Drive,Nebula Innovations,Japan,Asia,Patricia Brown,Storage Devices,Thursday,December,Q4,2nd sem.
307.34,2003-12-18,Stainless Steel Water Bottle,Tech Trends,Italy,Europa,Sandra Anderson,Outdoor Gear,Thursday,December,Q4,2nd sem.
40.11,2003-12-18,Tablet Alpha,Elite Tech,South Africa,África,John Smith,Mobile Devices,Thursday,December,Q4,2nd sem.
44.01,2003-12-18,Virtual Reality Headset,Pinnacle Tech,Brazil,América,Linda Miller,Electronics,Thursday,December,Q4,2nd sem.
753.91,2003-12-18,Biography Book,Future Gadgets,Canada,América,William Wilson,Books,Thursday,December,Q4,2nd sem.
193.76,2003-12-19,Smartphone Alpha,Pioneer Tech,South Korea,Asia,John Smith,Mobile Devices,Friday,December,Q4,2nd sem.
623.19,2003-12-20,Fitness Tracker,SysTech Ltd.,South Africa,África,John Smith,Wearables,Saturday,December,Q4,2nd sem.
803.37,2003-12-20,Children's Backpack,SysTech Ltd.,USA,América,William Wilson,School Supplies,Saturday,December,Q4,2nd sem.
39.15,2003-12-20,Virtual Reality Headset,Elite Tech,South Korea,Asia,Linda Miller,Electronics,Saturday,December,Q4,2nd sem.
833.83,2003-12-20,Tablet Alpha,Tech Trends,Brazil,América,Sandra Anderson,Mobile Devices,Saturday,December,Q4,2nd sem.
514.93,2003-12-20,Virtual Reality Headset,Future Gadgets,Mexico,América,Michael Davis,Electronics,Saturday,December,Q4,2nd sem.
696.62,2003-12-21,Noise Cancelling Headphones,Global Corp,France,Europa,Laura Adams,Audio Equipment,Sunday,December,Q4,2nd sem.
282.08,2003-12-22,Acoustic Piano,Global Corp,India,Asia,Michael Davis,Musical Instruments,Monday,December,Q4,2nd sem.
82.56,2003-12-22,Women's Sandals,Ultra Tech,Spain,Europa,Joseph Taylor,Footwear,Monday,December,Q4,2nd sem.
717.9,2003-12-22,Video Game Controller,Future Gadgets,USA,América,Michael Davis,Video Games,Monday,December,Q4,2nd sem.
408.33,2003-12-22,Science Fiction Novel,Gadget Galaxy,Spain,Europa,Sandra Anderson,Books,Monday,December,Q4,2nd sem.
43.97,2003-12-23,Virtual Reality Headset,Tech Pioneers,Germany,Europa,Linda Miller,Electronics,Tuesday,December,Q4,2nd sem.
150.66,2003-12-23,Sculpture,Tech Trends,China,Asia,William Wilson,Art,Tuesday,December,Q4,2nd sem.
870.4,2003-12-23,Air Purifier,NextGen Innovators,Kenya,África,Joseph Taylor,Home Appliances,Tuesday,December,Q4,2nd sem.
609.72,2003-12-23,Women's Sandals,Ultra Tech,Egypt,África,Sarah Moore,Footwear,Tuesday,December,Q4,2nd sem.
689.67,2003-12-23,Children's Backpack,Pinnacle Tech,China,Asia,Linda Miller,School Supplies,Tuesday,December,Q4,2nd sem.
805.38,2003-12-23,Men's Sneakers,Future Gadgets,USA,América,Patricia Brown,Footwear,Tuesday,December,Q4,2nd sem.
82.69,2003-12-24,Camping Tent,Tech Trends,China,Asia,John Smith,Outdoor Gear,Wednesday,December,Q4,2nd sem.
493.99,2003-12-24,4K Television,Tech Trends,Spain,Europa,Joseph Taylor,Home Electronics,Wednesday,December,Q4,2nd sem.
412.28,2003-12-24,Microwave Oven,Reboot IT,Canada,América,Michael Davis,Kitchen Appliances,Wednesday,December,Q4,2nd sem.
687.57,2003-12-24,Streaming Media Player,Future Gadgets,Germany,Europa,John Smith,Home Electronics,Wednesday,December,Q4,2nd sem.
